summoner,Aatrox,Ahri,Akali,Alistar,Amumu,Anivia,Annie,Aphelios,Ashe,Aurelion Sol,Azir,Bard,Blitzcrank,Brand,Braum,Caitlyn,Camille,Cassiopeia,Cho'Gath,Corki,Darius,Diana,Dr. Mundo,Draven,Ekko,Elise,Evelynn,Ezreal,Fiddlesticks,Fiora,Fizz,Galio,Gangplank,Garen,Gnar,Gragas,Graves,Hecarim,Heimerdinger,Illaoi,Irelia,Ivern,Janna,Jarvan IV,Jax,Jayce,Jhin,Jinx,Kai'Sa,Kalista,Karma,Karthus,Kassadin,Katarina,Kayle,Kayn,Kennen,Kha'Zix,Kindred,Kled,Kog'Maw,LeBlanc,Lee Sin,Leona,Lillia,Lissandra,Lucian,Lulu,Lux,Malphite,Malzahar,Maokai,Master Yi,Miss Fortune,Mordekaiser,Morgana,Nami,Nasus,Nautilus,Neeko,Nidalee,Nocturne,Nunu & Willump,Olaf,Orianna,Ornn,Pantheon,Poppy,Pyke,Qiyana,Quinn,Rakan,Rammus,Rek'Sai,Renekton,Rengar,Riven,Rumble,Ryze,Sejuani,Senna,Sett,Shaco,Shen,Shyvana,Singed,Sion,Sivir,Skarner,Sona,Soraka,Swain,Sylas,Syndra,Tahm Kench,Taliyah,Talon,Taric,Teemo,Thresh,Tristana,Trundle,Tryndamere,Twisted Fate,Twitch,Udyr,Urgot,Varus,Vayne,Veigar,Vel'Koz,Vi,Viktor,Vladimir,Volibear,Warwick,Wukong,Xayah,Xerath,Xin Zhao,Yasuo,Yone,Yorick,Yuumi,Zac,Zed,Ziggs,Zilean,Zoe,Zyra
MagicVictor13,0,126,199,0,1067,0,0,161,2801,0,1038,0,43554,1446,0,1426,0,0,3499,0,3160,0,132,148,0,0,0,2046,133,0,0,1212,0,4015,0,1198,920,0,2421,0,0,0,103,0,1430,0,0,2618,0,1400,0,470,0,0,5120,0,0,0,0,0,892,0,292,540,0,0,844,0,95770,0,0,0,14126,87047,198,1412,0,0,3657,0,0,727,4350,1240,0,205,0,0,4048,0,0,0,0,0,5775,125,0,0,0,0,0,147,0,0,0,0,0,1397,1278,0,0,1241,275,0,0,0,0,0,8489,3149,11416,0,165,0,147,0,0,1143,266,3481,1162,218,0,0,1171,8464,0,140,130,1425,206,0,0,0,0,148,2110,0,0,0
Rhenox35,0,140,0,161,0,116,2288,6984,7180,0,0,0,0,0,0,99,0,0,2947,0,0,0,0,0,0,0,0,0,0,0,0,0,114,2473,0,0,0,0,0,0,0,0,0,0,0,0,0,17874,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,1076,0,6378,0,0,0,0,0,0,0,0,0,3766,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,177,156,482,0,0,0,0,0,0,162,0,0,0,0,0,0,24907,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,110,0,3519,0,0
ArKhaNine,2432,31728,127,0,9962,7522,18469,0,17706,6809,761,3854,146,5856,199,3396,841,242,3575,964,170,1320,253,0,738,113,6804,785,2019,0,838,318,0,22377,148,120,894,6255,3084,267,0,332,26853,0,0,0,22858,14535,128,1091,8645,0,0,106,16379,1889,135,0,0,0,16947,0,693,36802,0,1722,1659,14124,16739,1679,18329,2088,161,15501,0,26272,54210,2526,3088,39325,13302,0,0,140,3333,0,928,154,10519,0,584,3685,0,0,0,0,4790,0,0,23851,10588,0,2190,5334,676,253,0,8453,1167,55028,98563,104,0,23388,1023,4155,2225,9822,46470,19428,102,0,0,1233,475,0,0,7912,808,22089,504,613,179,2205,943,10880,2777,4321,3138,0,0,0,0,29126,2400,367,7480,0,1741,105534
RUT5 V2,1090,11134,3900,0,3340,0,16888,0,25280,0,48506,1066,4557,3408,4397,4721,2351,17380,6146,1532,936,0,0,372,4354,0,20301,19516,11188,5381,790,0,6937,2909,1663,16421,18824,148,153,2159,5185,3922,3449,1316,5240,0,25674,54805,16070,18075,1835,1143,0,629,15083,711,778,5848,901,957,4266,26227,84540,1065,0,1512,9374,8693,6820,7030,1689,3642,15223,4265,873,5367,189,2534,245,0,15779,701,0,312,9451,0,783,11971,731,0,1819,811,0,1064,937,459,2045,0,14606,252,0,7157,1706,153,8039,500,0,2385,833,322,6592,2337,0,26901,4303,3818,835,1520,1690,7460,14875,1581,0,27854,11158,0,0,4030,87225,3481,379,0,2284,1732,1751,0,4572,10398,0,298,13125,0,3676,4283,0,15858,1038,10231,0,1058
Kananahk,0,0,0,0,0,0,3733,0,1790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,139,0,0,178,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,1084,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,696,0,0,0,0,0,0,0,0,0,0,0,844,0,0,0,0,0,0,0,0,0,0,0,0,0,1093,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6305,0,0,0,0,629,0,0,790,0
R4159,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gorescowl,114,454,2715,0,0,0,225,0,3501,0,0,0,0,87,0,819,0,0,0,0,386,0,0,489,0,0,1123,0,0,0,0,115,0,2485,0,0,483,0,0,0,971,0,0,0,0,0,0,10534,0,0,0,806,0,0,2734,230,0,0,0,0,0,91,0,2085,0,614,584,0,2747,716,0,0,0,6646,2989,4306,0,911,0,0,2839,0,0,0,0,0,932,0,8077,0,0,0,0,0,450,1087,3626,0,0,0,0,0,0,0,8764,0,964,0,0,0,0,0,0,0,0,0,0,0,0,130,124,0,88,0,7664,127,0,96,1467,0,0,4353,0,0,4749,10972,0,0,0,0,0,0,0,0,0,0,0,0,0,0
champagnebleu,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,2466,0,0,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,133,0,0,0,0,0,0,0,87,0,0,0,0,0,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,827,95,0,0,0,1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,70,1219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vierchas21,0,156,13148,0,0,0,0,0,0,0,0,0,0,0,0,8892,0,0,0,0,669,0,0,0,522,0,0,327,0,1699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10422,0,0,0,0,0,0,712,0,0,0,124,0,14376,0,0,0,0,19679,880,224,0,0,0,0,0,0,785,0,0,0,0,0,103,8293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10306,0,0,0,0
xowel93,912,733,695,2922,681,0,5970,0,23134,0,0,317,599,8544,0,69514,0,0,906,0,157,1095,0,2312,10757,114,0,763,1427,1553,100,128,195,5462,253,1038,78,232,2469,0,133,0,3190,1051,3190,0,1012,0,0,96,1709,146,0,111,641,3649,0,905,0,231,637,1512,786,1468,0,2754,2326,0,947,2302,145,2204,9022,1935,1803,669,922,166,74,0,1659,0,0,95,90,0,4376,144,211,0,1870,0,134,0,0,426,638,107,209,0,0,0,2822,0,10007,0,828,9881,0,2099,5116,0,0,128,1053,595,0,0,1697,853,281,0,14498,634,5218,0,0,3489,0,848,0,138,0,1496,766,7148,122,12468,760,133,781,0,798,15658,0,0,0,0,121,0
Rruuttthh,0,19800,125,0,0,10615,4487,0,40675,8360,1379,779,13827,19957,1848,14393,98,10604,15192,257,0,0,0,15914,0,255,1313,3069,1089,0,279,924,102,102,0,1013,821,0,12133,0,108,0,9886,996,0,5556,14959,19392,2334,5186,47631,5712,97,969,396,110,89,152,0,0,6594,1802,0,1744,0,11222,5148,15559,58050,0,0,622,0,29141,0,199512,27225,3184,1125,704,19381,619,0,0,9536,0,0,0,0,104,4802,0,0,0,0,0,0,0,3183,96,0,0,101,0,0,699,0,4528,0,21406,38117,0,0,0,1562,160,0,7573,4233,424,2302,0,0,4702,7905,0,166,6756,303,35909,994,0,111,694,0,0,0,674,0,0,716,0,0,0,0,97,16517,11863,994,15104
Philoso,15577,0,2095,4929,10581,2498,6309,0,26152,671,0,0,7925,20144,1526,4187,0,658,13892,188,4141,0,14837,4592,0,830,358,0,32048,2332,0,0,162,11119,1354,2869,134,256,6023,826,0,250,1693,947,36597,110,5604,7931,0,752,204,1824,82,0,135,108,109,263,103,0,2328,95,134,2383,0,92,120,2329,15192,436,0,205,40416,36370,849,31036,298,12218,11320,0,5477,0,2174,3205,0,0,1006,2313,378,0,10973,126,1513,123,1973,1146,146,1208,749,19636,0,0,0,0,3696,6155,103,12330,189,34107,8944,0,0,0,0,0,1402,0,14484,117,940,1312,0,0,2489,858,2254,18577,12985,2421,6530,104,0,237,829,49649,2986,8153,169,54658,730,0,2315,0,0,116,135,247,103,320
xXAPOKALYPSYSXx,0,12366,0,3328,903,1112,9091,1428,6226,5999,0,834,1011,5739,1061,15108,216,1561,10700,829,864,244,109,283,4516,782,4713,636,3959,8923,2081,1184,2273,4825,864,98,135,553,13324,1837,766,0,2917,809,5849,0,6958,8805,4277,2366,3082,12852,0,2597,18475,3190,121,0,213,141,906,0,0,127,0,9683,369,5929,11455,14453,15517,99,3630,17924,13872,12267,1633,4480,1261,876,115,607,13154,578,726,718,895,1071,1634,1210,0,606,319,104,811,81,279,1159,1599,4830,2825,238,2591,998,849,106,4697,4501,0,8232,5419,217,1361,5755,107,1596,0,0,8921,1083,8497,0,2385,277,6510,0,3217,594,1112,9904,2933,771,1850,2358,8951,5196,97,13855,82,915,0,0,734,584,157,0,4106,628,664,3852
The Pharaoh 83,103,853,0,0,3466,0,880,0,8510,76,11881,0,18776,5655,706,5365,91,2898,1356,1070,14534,0,644,9147,0,0,0,0,2475,1814,118,4520,0,847672,810,0,11214,0,115,87,205,0,0,114,12725,312,10236,777,91,867,0,963,215,1046,1410,793,0,447,1558,896,0,791,658,3612,0,856,729,97,7718,82,0,2917,12343,9673,0,9992,0,2482,111,0,2755,1613,7714,1122,112,0,6529,386,3939,0,1603,0,1377,0,2409,2872,0,0,918,1363,0,0,0,0,0,1555,0,2996,0,1110,2102,6306,0,567,1213,184,0,277,45234,107,640,0,33072,7668,5519,0,11936,736,1047,14225,6178,903,0,0,21001,227,967,739,3122,969,8263,0,0,887,0,111,1657,2622,0,824
DavidBlanco,947,668,5321,0,2231,1299,0,0,4724,0,0,0,12578,7850,100,2932,0,0,601,0,171,555,0,0,0,0,0,2752,1072,0,38486,0,0,4398,3568,626,3377,0,2270,240,0,0,0,0,9391,0,5887,247176,13383,833,1673,6781,0,0,5673,542,649,1491,3207,0,2880,0,2807,0,0,0,249,0,16947,17123,38080,0,59337,7725,928,5439,156,1368,831,139,13362,6619,0,732,0,0,25404,0,236,0,938,0,11516,0,5727,4018,124,0,1109,0,787,109,0,0,1138,0,0,104,0,816,0,968,0,0,0,0,127,0,8416,0,5412,0,1102,5197,6356,343,826,93,29960,110,833,117658,0,0,192,56489,12733,660,0,2524,273,0,0,0,0,6055,2980,0,0,853
botzer60,4715,7912,21773,5139,9549,3085,5961,10003,12225,1013,11586,1507,9115,10149,346,6646,3040,9085,6767,2191,8627,4577,10750,3138,3456,13692,995,5644,13584,2639,5430,2753,2243,24485,1127,8996,3403,2476,9201,2142,7558,623,2081,5422,10950,2518,5071,4569,1795,6934,373,6240,603,5034,4006,4237,3789,1056,3245,2672,2586,8896,7154,1898,983,1479,6679,7321,4189,18413,1552,8959,6954,7932,11306,8589,788,1233,3192,3352,5775,2663,7920,9104,125,275,7669,250,14857,6703,4104,3877,124,0,5810,0,11406,0,8253,3891,1965,5847,4730,1459,5202,179,3552,7810,0,3440,10122,142,3818,1639,442,761,22634,8098,8584,7680,2095,2192,4133,4786,4881,1281,1040,5212,2131,13131,7225,1788,2915,3462,3652,7238,4528,9558,1093,2386,14520,0,1373,1460,5661,8620,3409,8201,2485,1193
signexxd,3326,105868,1727,0,0,112,1004,0,1649,105,376,0,136,7509,950,5199,0,866,4181,2849,1543,735,102,1269,19984,0,20345,7115,1644,1283,99,0,0,1658,0,0,261,0,74143,8645,9553,0,818,5527,102,0,9455,2094,96,774,1544,3599,0,45092,31093,0,1450,295,11915,0,823,917,1607,1578,582,211,387,710,5718,4339,686,997,26992,38581,580,8952,135,374,1717,296,1437,188,0,1423,92,266,2074,112,215,150,6662,0,792,1465,2562,205,540,633,211,7766,0,0,1526,127,130,5617,1081,5597,334,2905,1096,881,379,814,0,658,1323,123,11398,1322,0,1473,1884,3365,2793,92,93,7654,3791,2626,10505,736,0,1086,129,143,745,4090,0,129,675,0,2200,188,0,84,0,0,66,911
WUpyZgNF0g,4850,903,738,2089,0,0,6616,0,9986,0,0,0,5994,11815,0,11765,0,130,1837,689,6486,3900,8416,1216,2130,1007,0,1778,6994,0,92,0,3274,0,0,11055,965,2037,5070,675,0,0,809,1004,105,0,8626,1415,0,769,2448,909,0,26751,1563,102,0,153,0,0,789,295,121,0,0,0,1163,97,4305,1981,0,170,9467,719,4810,5835,624,0,720,0,1354,891,2737,120,0,0,826,1737,93,0,95,0,0,0,146,0,732,0,867,0,0,0,0,0,0,6783,251,1607,0,1244,7452,0,0,124,0,0,0,2748,82513,3433,6689,0,12779,1146,4672,349,1639,616,2519,53027,0,0,0,113,0,0,194,0,0,0,182,0,0,0,3316,1139,1197,0,0,6898
Lady Marïa,3088,67536,87985,0,0,13325,3900,352,29888,18242,15241,0,174,29649,0,22633,17312,30872,1212,0,50336,124400,731,6997,34348,435,51512,33360,103,22245,0,791,1685,253,0,0,139,0,1810,0,181216,0,1846,2613,8798,13255,38377,29325,37882,18548,8594,3451,20844,26567,28543,38539,113,20423,24128,1203,1853,44032,6316,17520,0,0,39489,0,31264,114,24431,0,14933,24136,957,3319,1646,3848,0,0,115,14819,0,0,625,652,160,0,59084,3530,29767,4135,112,3734,108,12267,15079,884,785,0,0,0,639,6080,5850,727,0,6915,0,16390,0,23060,5632,71030,0,517,3609,0,742,2826,0,0,677,2827,2824,0,0,34769,63251,20886,32707,7326,21448,2196,0,44656,8444,41410,18953,715,35160,0,0,0,751,48926,106,0,7257,10572
The Great Shahin,53622,2173,0,0,574,0,129,0,1383,0,0,0,1277,0,119,744,2355,0,253,983,0,0,738,0,258,0,0,740,0,89,0,0,113,297,0,0,0,0,0,567,0,0,91,0,0,0,0,7077,106,0,0,0,0,113,0,2548,0,0,0,0,214966,5440,0,0,0,0,0,0,795,810,0,0,1111,2067,85,2519,887,0,0,0,214,0,0,0,0,660,0,0,0,0,556,0,84225,0,0,0,0,0,244,896,0,0,0,0,659,110,120,666,0,0,2343,0,0,0,0,128,0,0,0,0,7238,0,0,150,3647278,0,700,92,95,6823,0,0,0,0,0,0,0,1009,0,0,0,0,0,0,0,972,0,149024,0,121
EscalopeCendrée,0,0,0,0,0,0,1051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30522,0,0,0,0,4253,20797,0,0,3479,1437,0,0,0,0,0,0,0,0,0,0,0,0,0,1267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721,0,0,214,0,0,0,113390,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,3770,41760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tacitplague,3439,0,0,2713,1057,0,0,0,0,0,192,8009,5248,0,0,173,0,0,0,0,1386,0,0,231,4381,0,1069,0,9229,0,0,2747,0,3257,0,0,4374,1883,0,0,0,1407,0,0,3905,0,46623,938,227,0,0,7091,8955,0,5920,1380,0,4114,0,0,0,0,0,6763,0,0,3520,0,0,0,7476,0,0,0,217,0,0,1640,11137,0,0,0,362,0,0,0,0,0,3216,0,0,0,1896,0,5365,2276,0,0,0,0,0,0,4684,11833,0,0,0,0,0,0,0,844,0,0,0,0,8270,0,16923,8813,0,0,0,0,0,0,0,0,0,0,0,0,6769,3957,0,24492,0,0,0,1205,0,0,0,0,0,0,0,0,0,0
bloodsprinkler,0,0,0,0,99,0,0,0,0,0,819,0,236,0,0,2160,0,0,0,0,240,0,0,0,603,0,0,0,0,0,0,121,0,7734,0,0,0,0,0,19048,0,0,0,0,2083,0,29302,281,1099,0,0,0,0,146,5329,0,0,0,0,0,0,0,0,148,0,0,0,0,112,0,118,0,34375,10588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1304,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,2024,0,5732,0,0,0,0,0,3919,0,0,24812,0,0,0,0,0,5345,225,0,0,0,0,0,0,181,0,970,0,0,0,0
Alkalain90,0,0,0,0,0,0,0,0,0,0,0,0,0,58983,0,0,0,0,0,0,0,0,0,0,0,0,0,43665,0,0,0,0,0,0,0,0,0,49318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2604,0,0,0,0,90,0,0,0,0,0,0,0,0,0,3507,0,2442,0,0,0,2611,0,0,0,0,0,0,0,0,0,0,0,0,3646,0,0,12973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,60440,0,0,0,0,0,0,0,0,8159,0,0,0,0,0,0,0,14390,0,0,0,0,0,0,2550,0,0,0,0,0,0,0,1148,0,0,0,0,0,0
Gelrond99,10659,0,6499,931,0,0,82,6277,0,18356,0,0,8683,0,0,9761,0,0,1451,0,1663,0,0,0,113,0,0,17050,0,0,0,0,0,0,0,0,0,0,0,0,4068,0,0,0,19953,0,0,1086,0,0,0,13009,8516,0,41250,963,0,0,0,0,0,0,0,214,0,0,818,0,0,0,0,0,41939,2759,0,21820,20427,0,156,0,0,6991,0,0,0,0,26500,0,5950,0,0,0,0,0,6587,0,0,0,18074,0,0,0,0,0,0,0,146,34211,0,0,0,0,666,0,0,0,0,0,0,0,134,0,19361,0,0,0,0,0,0,0,0,0,0,0,1292,0,0,19132,0,0,0,1003,0,0,1488,9871,0,0,0,0
JUANCHO90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6233,0,0,0,0,0,0,9429,1715,37015,2161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,0,0,0,40570,0,0,42484,0,0,0,0,15284,0,0,0,0,24150,45845,0,0,0,0,0,0,0,0,0,0,0,20715,411,0,0,0,0,0,0,0,0,0,0,8114,0,0,0,0,286,0,0,0,4991,0,0,2807,0,0,0,0,0,0,0,40411,0,0,0,0,0,0,0,0,0,0,0,27536,2359,0,0,0,0,0,0,0,0,0
Elpuma43,271,523,0,0,0,0,0,0,4269,130,5700,0,0,3359,84,0,0,0,183,0,2128,3505,1119,0,140,819,221,763,1601,115,0,1915,0,2867,82,0,0,1301,0,0,1724,0,777,0,0,0,1268,2235,0,264,0,111,0,0,4459,0,0,111,1654,0,0,163,0,137,0,0,12491,0,4456,0,0,93,6298,841,78413,111,0,12322,1407,0,0,17640,118,1287,0,167,16926,0,0,0,0,0,0,1055,109,5044,0,0,0,0,0,6993,201,0,5124,0,614,3588,0,0,159,1974,103,0,0,0,0,0,1852,993,1922,0,2188,2379,1459,0,171,130,148,135,93,0,759,141,0,16170,0,0,149,580,119,0,0,0,0,102,0,0,0,0
DJC75,544,0,43400,0,0,0,656,69185,1526,0,0,0,0,147,0,0,0,0,206,0,2174,19191,1289,0,7360,0,0,8227,993,0,2323,0,0,6316,0,0,123,0,173,0,1355,0,0,0,2238,0,5278,117,1420,0,0,0,0,768,0,5357,0,0,0,0,0,9143,440,723,1203,0,0,0,8857,0,0,0,15446,105,59664,1226,0,1818,0,1706,0,2619,413,2841,0,1060,0,0,139,107,0,0,0,0,4106,0,0,0,1543,0,0,0,0,2746,0,0,0,0,0,0,241,0,14125,255,0,0,5975,0,13945,1103,171,0,2947,0,208,1209,0,1455,0,114,0,1178,0,0,2094,2789,0,111,0,0,109145,2062,0,3469,0,7143,0,0,0,0
Danyalfo6,0,2379,42007,1074,1118,1895,919,1765,2576,92,125,1089,477,0,5858,242,19516,149,1484,0,294,0,294,1651,44396,132,4665,1684,12387,2331,30961,6063,111,2673,1000,2973,762,0,0,0,126499,0,7511,107,3122,1233,2478,1440,120,434,550,1465,0,188,272,6078,0,414,1272,0,188,481,11641,685,1018,0,31744,606,77223,3506,129,1024,982,18416,14316,3098,0,0,668,17267,0,1159,2289,0,634,5981,135,17696,12670,2696,101,56668,121,95,17144,22951,1461,0,17569,0,6629,4325,6061,11741,19207,3358,1024,105,101,0,4615,0,5871,0,0,815,201,4218,3489,9673,1628,0,787,1673,25643,0,0,0,284,3551,101,750,0,300,6928,140,0,0,77,0,1898,0,0,3369,830,196,506,100,13029,0
el roberch ,0,271,7474,0,0,0,0,0,639,274,138,0,2408,0,795,6677,0,0,1461,0,205,0,87,2285,78,0,5876,2986,42014,0,0,0,0,0,0,0,4293,0,116,75,0,0,2610,0,133,0,847,136,0,0,0,128,1198,0,89,14838,0,0,725,0,10034,0,0,0,0,0,877,0,7688,0,0,980,3180,2187,4907,4280,0,6319,5770,4632,0,0,353,0,0,0,180,0,926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,1377,0,17076,0,850,0,91,0,7203,0,1938,0,23826,0,800,0,97,0,150,94,0,0,0,120,133,55851,14866,0,142,11307,96,0,0,0,1227,0,0,0,49043,0,0,0,0,0
NMRRR,0,4540,11727,0,898,223,553,85,4077,0,1107,1853,255,1996,3682,92966,0,0,145,0,1620,0,0,1251,799,0,128,825,100,0,111,1504,0,17129,2488,0,0,0,1039,0,0,144,165,164,642,0,2504,0,643,578,0,0,99,2713,742,0,0,720,0,26178,1253,4145,1054,124,0,959,57845,9091,12084,166,134,0,1277,27692,394,3371,155,0,307,1411,0,628,1439,96,0,140,661,4960,112,0,0,0,857,0,1784,574,258,787,0,117,0,683,1891,0,1007,0,1542,104300,0,870,525,0,0,0,4635,0,874,860,2573,1221,744,685,0,107,513,0,115,803,1183,708,0,0,0,1377,126,30352,0,728,957,0,102,0,0,93,0,1482,2907,245,0,610
El Bistoofly,0,14466,7519,0,4765,0,13738,121,22620,0,0,0,4602,90,370,3073,12674,91,0,0,2555,14204,156,0,5514,0,97057,2755,11993,0,4244,0,0,167,0,0,140,130,1691,387,92,0,2720,2609,0,6678,4862,7833,1927,0,19467,233,0,24869,11637,0,0,0,115,0,0,16340,0,126,0,0,0,708,25430,99,0,0,0,19154,0,30245,96,918,1571,772,2443,0,130,0,914,750,0,0,925,403,1388,187,0,0,0,0,0,0,2815,0,710,96,5527,0,0,834,0,6439,0,3947,1910,0,0,9852,0,1279,836,934,15325,2988,5838,86,0,666,2600,0,0,2875,9351,4730,8551,0,0,0,770,0,0,19467,109,0,0,0,0,8259,841,932,1999,88,7241,0
primadanke,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5966,0,0,1234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21676,0,0,1232,0,0,0,0,0,12867,0,0,0,6534,0,0,0,0,0,0,0,0,0,139,0,0,0,1777,0,0,0,0,0,0,226,0,3991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755,0,0,0,0,0,0,0,789,0,0,0,0,313,0,0,0,186,0,124,0,0,0,0,1995,0,0,0,0,0,0,96,0,0,0,0
AlibabaS,475,1438,1280,0,0,0,7895,0,82065,0,0,0,133,53894,206,12600,1207,131,0,113,0,0,0,111,668,1120,272,342,0,0,0,0,0,888,0,819,0,0,0,121,12600,1212,2847,0,15761,0,1040,12600,1038,159,8817,119,0,0,10380,0,0,0,0,0,0,907,0,339,0,318,0,0,1029,0,0,0,2875,49478,0,26807,2607,31159,0,0,0,0,214,0,100,0,789,165,0,0,403,1468,0,0,0,112,0,250,0,0,0,0,178,0,624,0,522,31705,0,0,11651,156,0,0,4880,0,8162,0,0,0,0,131,167,0,0,0,912,1041,12600,985,0,12600,208,0,985,45939,0,12600,0,0,828,0,0,0,179,108,0,0,963,0
Ronannberegel,0,0,0,0,0,0,0,0,0,0,0,0,24861,5531,2122,1796,0,0,1119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4501,0,0,0,3405,1186,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,1193,0,0,1088,0,0,0,0,9537,0,7846,0,0,0,0,221,0,0,0,0,0,0,13957,0,0,0,0,0,0,0,0,0,0,0
Ex iTsuchiKage,2209,10226,5860,0,141,3032,0,2664,8599,3545,1391,923,31155,9041,1223,12960,336,123,12350,3208,247,0,166450,5519,12624,0,0,6489,0,1313,10321,12575,943,2892,3074,1130,213,1535,1025,116,34658,2611,3824,5440,91692,2311,2727,5328,207949,11280,0,0,0,1572,1993,1535,1647,1305,4966,0,3795,810,7220,4374,0,882,69941,809,10201,15327,872,260,4742,29492,601,5305,2649,4047,1956,3902,0,111,171,9622,4152,378,217,10267,4472,0,32639,511,2153,185,526,0,16530,0,1616,134,12001,134,0,0,6950,698,1562,9648,917,3418,1245,114,0,122,0,0,1911,680,8454,12894,225396,1938,138,2460,12047,0,964,5743,10767,217990,65204,0,0,0,344,0,110,488536,1929,0,22178,0,1838,1411,151,898,2198,482,8363,2540
Shoriii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806,0,0,0,0,1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
